model,time,mean_brier,std_brier,missingness_level,mechanism,folder,R_L
COX,2336.4367346938775,0.1678989550061737,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,2345.408163265306,0.0932422896373856,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,2355.918367346939,0.0915182284659294,0.002548328655597,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,2359.7836734693874,0.1107923671965243,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,2380.3061224489793,0.0866002828966809,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,2382.001020408163,0.0895138089069362,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,2409.9755102040813,0.0937818389592995,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,2429.412244897959,0.168349091517867,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,2443.5102040816323,0.0821250604040943,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,2453.3591836734695,0.1110848633052651,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,2460.4285714285716,0.0855194063579406,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,2476.969387755102,0.0943446998340365,0.0015075101624937,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,2497.0714285714284,0.0896232084376256,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,2503.1918367346934,0.0930921422262505,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,2516.1775510204084,0.0887079439887399,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,2522.387755102041,0.170538951052943,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,2546.9346938775507,0.1088681796359802,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,2563.435714285714,0.0847588048054596,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,2575.4489795918366,0.0833684028183024,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,2596.408163265306,0.0884606064809562,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,2598.0204081632655,0.0861994865098394,0.0022677060004429,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,2613.8367346938776,0.0837572045107326,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,2615.3632653061222,0.1709722189377549,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,2640.5102040816328,0.1112691925968578,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,2650.354081632653,0.0885551054187552,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,2683.3612244897954,0.0853233154301426,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,2689.624489795918,0.0895791650559311,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,2690.4693877551017,0.08802435171818,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,2708.338775510204,0.1732857804296909,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,2719.0714285714284,0.0851626822711181,0.0027323035089532,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,2730.6020408163263,0.0785372902955777,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,2734.085714285714,0.1130288748573075,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,2782.8408163265303,0.0952362569969483,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,2784.5306122448983,0.0887520562152753,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,2801.3142857142857,0.1741666666204011,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,2803.2867346938774,0.0867498457683801,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,2805.4897959183672,0.0824053938859697,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,2827.6612244897956,0.1131250720383006,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,2840.122448979592,0.0843237083955956,0.0028704831068669,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,2847.3673469387754,0.0786325701248081,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,2876.0571428571425,0.0918939091281944,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,2894.2897959183674,0.1724952835485752,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,2918.707142857143,0.0901557919553403,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,2920.5102040816328,0.0793705567113696,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,2921.236734693877,0.1097418609418513,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,2923.212244897959,0.0882368545986823,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,2961.173469387755,0.085077495217249,0.0039584699224989,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,2964.1326530612246,0.0853821037368609,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,2969.273469387754,0.1023815098074607,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,2987.2653061224487,0.1701768441968038,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,3014.812244897959,0.1073159825395905,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,3035.530612244898,0.0802531920320465,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,3043.1377551020405,0.092080614113887,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,3052.883673469388,0.0916019819777113,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,3062.4897959183672,0.0943612796316004,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,3080.2408163265304,0.1641629021273215,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,3080.8979591836733,0.0852349418491443,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,3082.2244897959185,0.0793429390950544,0.0033448662210784,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,3108.3877551020405,0.1064423500025278,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,3150.551020408163,0.0816758289544097,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,3155.7061224489794,0.0879057176376818,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,3163.063265306122,0.0915217428258225,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,3173.216326530612,0.1689050886483051,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,3187.060204081633,0.0900945234774201,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,3197.6632653061224,0.0911043225459277,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,3201.963265306122,0.1083261199748585,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,3203.275510204082,0.0829114859632241,0.0033047709524424,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,3248.9224489795915,0.0847636543630293,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,3265.5714285714284,0.085568316471185,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,3266.191836734694,0.1640031358435274,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,3282.9887755102036,0.0966206147126676,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,3295.538775510204,0.1095601914323045,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,3314.4285714285716,0.1043125975127226,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,3321.2367346938777,0.0946211390803157,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,3324.326530612245,0.0914039581230152,0.0034538928010973,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,3342.1387755102037,0.0894510042594099,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,3359.1673469387756,0.1678253985443031,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,3380.591836734694,0.0873727587400255,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,3389.1142857142854,0.1028334612551235,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,3402.914285714285,0.0933109890097682,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,3431.1938775510203,0.1064910036254547,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,3435.355102040816,0.077415138177106,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,3445.377551020408,0.0891678543741324,0.002888279894659,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,3452.142857142857,0.1639051816635977,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,3455.4132653061224,0.0898899739467511,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,3482.689795918367,0.1049921417210477,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,3495.612244897959,0.0883111973954693,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,3522.839795918367,0.0879576639570812,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,3528.5714285714284,0.069226645433302,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,3545.1183673469386,0.1619268855670532,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,3547.9591836734694,0.098128208565914,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,3566.4285714285716,0.0793639599316431,0.003656273382418,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,3576.2653061224487,0.1108229298928087,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,3589.5897959183676,0.0918953272793852,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,3610.632653061224,0.0871816260123776,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,3621.7877551020406,0.0661823197841666,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,3638.09387755102,0.1645340055182445,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,3642.7653061224487,0.0902552826791714,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,3664.724489795918,0.0976438068592484,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,3669.8408163265303,0.109383359581911,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,3687.479591836735,0.0774241143611623,0.003523028340982,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,3715.0040816326527,0.0682023264939907,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,3723.766326530612,0.0864882990207378,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,3725.6530612244896,0.0881634506884548,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,3731.069387755102,0.1707754358907132,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,3762.6908163265302,0.0918927681097113,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,3763.416326530612,0.1155281105163425,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,3781.4897959183672,0.0898930389379261,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,3808.220408163265,0.0633534351595262,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,3808.530612244898,0.076760976939108,0.001364259985041,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,3824.0448979591833,0.1780385006356517,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,3840.673469387755,0.0678057190439762,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,3856.9918367346936,0.1195465007849221,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,3857.942857142857,0.096020388131562,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,3882.616326530612,0.0910085903219735,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,3898.255102040816,0.0812090981610715,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,3901.436734693877,0.065895807618846,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,3917.020408163265,0.1801586728637195,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,3929.581632653061,0.0937405983065061,0.0025228559807346,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,3950.5673469387752,0.1100236554452926,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,3955.69387755102,0.0694463004376786,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,3992.1193877551023,0.1167972518379329,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,3994.6530612244896,0.0605301164216066,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,4002.541836734694,0.0846104102968951,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,4009.995918367347,0.1760578242350386,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,4015.020408163265,0.0888164658965657,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,4044.142857142857,0.094913971593907,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,4050.6326530612246,0.0954919678649754,0.0042115180881679,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,4070.714285714286,0.0785378976312853,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,4087.869387755102,0.0634743059593398,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,4102.971428571429,0.1856647391623241,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,4122.467346938774,0.0956504454828618,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,4126.2959183673465,0.1107097865948259,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,4131.785714285714,0.098445416018274,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,4137.718367346939,0.1072664146900512,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,4171.683673469388,0.0902790870000497,0.0044313524108109,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,4181.085714285714,0.0663566420669924,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,4185.734693877551,0.0799518808077966,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,4195.946938775511,0.1972552219375954,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,4231.29387755102,0.1195859998115606,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,4242.392857142857,0.0988652112084659,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,4248.551020408163,0.0885882386522217,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,4260.472448979592,0.1210731331428415,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,4274.302040816327,0.0695550884638207,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,4288.9224489795915,0.1662117197622662,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,4292.734693877551,0.0946496830337363,0.0048836741770654,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,4300.755102040816,0.0822794182538127,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,4324.869387755101,0.1223307220028703,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,4362.318367346938,0.0949649650826764,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,4365.316326530612,0.0832604868080799,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,4367.518367346938,0.0697053881128607,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,4381.897959183673,0.1698447516266585,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,4394.648979591837,0.1200296280105634,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,4413.785714285715,0.0918356659789404,0.0053495855091493,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,4415.775510204081,0.0845158197686491,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,4418.444897959183,0.1196279035581241,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,4460.734693877551,0.0764852402416272,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,4474.873469387755,0.1895503332028498,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,4482.081632653061,0.0857603730339732,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,4482.24387755102,0.0916242675910924,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,4512.0204081632655,0.1203104677084933,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,4528.825510204082,0.1162553382073037,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,4530.7959183673465,0.082894702858202,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,4534.836734693878,0.0782101780459454,0.0050172062599566,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,4553.951020408163,0.0871865606179052,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,4567.848979591837,0.1628968432081199,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,4598.84693877551,0.1073964746172572,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,4602.1693877551015,0.0888788371075394,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,4605.595918367347,0.1182608219857889,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,4645.816326530612,0.0886590829279732,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,4647.167346938775,0.098250092542737,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,4655.8877551020405,0.0643961200795702,0.0056597125092817,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,4660.824489795918,0.1981623508489971,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,4663.002040816326,0.1452722714847557,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,4699.171428571428,0.1112865617363382,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,4715.612244897959,0.1084509956769931,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,4722.094897959183,0.0837386057940764,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,4740.383673469387,0.0558182567233037,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,4753.8,0.2384293892876927,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,4760.836734693878,0.0634413992100438,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,4776.938775510204,0.0644317187245969,0.0062549362221509,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,4792.74693877551,0.1202682744269855,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,4797.178571428572,0.1756237010040981,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,4832.377551020408,0.1141381116495489,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,4833.599999999999,0.0518753336154805,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,4842.020408163265,0.1075910912185521,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,4875.857142857143,0.0620349366327999,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,4886.322448979591,0.1294933329375496,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,4897.989795918367,0.0942843082694103,0.0060397349607871,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,4931.355102040817,0.1801454567114793,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,4949.142857142857,0.1273975864231795,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,4961.945918367346,0.1007731664915993,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,4979.897959183673,0.1934337845782115,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,4990.877551020408,0.1216539004802877,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,5019.040816326531,0.1171926896087687,0.0064662169760026,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,5065.531632653061,0.2082866088891797,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,5065.908163265306,0.1307864783047528,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,5073.473469387754,0.1697229287913582,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,5081.871428571428,0.0944418520076056,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,5105.897959183673,0.1248015621303525,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,5140.091836734694,0.1203951114150622,0.0072785704991095,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,5167.0489795918365,0.1487425210188882,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,5182.673469387755,0.1313343632274811,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,5199.708163265306,0.1985317584593905,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,5201.796938775509,0.0952285894522147,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,5220.918367346939,0.1279156442174185,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,5260.624489795918,0.1568718874788782,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,5261.142857142857,0.1166139287049956,0.0033983779321614,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,5299.438775510204,0.135822260504345,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,5321.722448979591,0.0930702425084012,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,5333.884693877551,0.169220221177853,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,5335.938775510203,0.1068403328257737,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,5354.2,0.1821469005857378,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,5382.193877551021,0.1141271497520265,0.0037246073153071,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,5416.204081632653,0.1617406539104235,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,5441.647959183673,0.0931860916083918,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,5450.959183673469,0.10837449214141,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,5468.061224489797,0.1692191930223721,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,5503.244897959184,0.1145310257565048,0.0038642656205077,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,5532.969387755102,0.1853028297341312,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,5561.573469387755,0.0935278376719218,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,5565.9795918367345,0.1098177980341564,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,5602.237755102041,0.1692099063724411,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,5624.295918367347,0.1150379119843776,0.0040510785406965,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,5649.734693877551,0.2265366374256196,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,5681.0,0.1086652019095059,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,5681.498979591836,0.0884475213209112,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,5736.414285714286,0.1601087059875785,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,5745.34693877551,0.1596560268309392,0.0040081953847187,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,5766.5,0.2267670324956579,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,5801.424489795918,0.1451038484920819,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,5866.397959183673,0.1499481126625305,0.0039588300248647,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,5870.590816326531,0.1457082877023683,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,5921.349999999999,0.1389160433666633,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,5987.448979591837,0.1519000564015663,0.0037732736490745,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,6004.7673469387755,0.1457341649006832,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,6108.5,0.1443829263411336,0.003843791546724,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,6138.943877551021,0.1348814521031475,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,6273.120408163266,0.0934745503529271,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,6407.29693877551,0.0937277444323597,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,6541.473469387755,0.0931032614591255,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
COX,6675.65,0.0931032614591255,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
RSF,45.0,0.0005609363746937,0.0009654548234104,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
RSF,101.0,0.0015912256125198,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
RSF,160.0204081632653,0.0026809175018559,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
RSF,161.76530612244898,0.0088189398628951,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
RSF,164.9255102040816,0.0077634823125762,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
RSF,177.0,0.0020901299994453,0.0002446790752147,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
RSF,198.0,0.0018760546677076,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
RSF,235.1765306122449,0.0041296852033292,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
RSF,266.0,0.0025092261584335,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
RSF,275.0408163265306,0.0053183973699634,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
RSF,278.53061224489795,0.009823899789443,,40,MNAR,./../ibs_results/rotterdam/MNAR_R_COX,R
